uid,sex,birth_year,membership_level,reg_date,is_88vip,family_account,bindkeep_phone,bindkeep_alipay,bindkeep_bank,default_payment,lifetime_order_count,lifetime_order_amount,avg_monthly_spend_6m,last_618_order_amount,last_double11_order_amount,coupon_used_count_90d,coupon_total_count_90d,category_preference_1,category_preference_2,city_tier,province
sim_u_00007703,F,2003,L4,2024-01-14,1,0,1,1,1,credit_card,61,7074.34,1179.06,103.27,389.62,3,7,数码,服饰,2,其他
sim_u_00007704,F,1999,L2,2024-02-10,0,0,1,1,1,alipay_balance,25,1126.83,187.8,317.36,69.28,4,12,美妆,服饰,2,上海
sim_u_00007705,Unknown,1977,L3,2018-09-22,0,0,1,1,1,alipay_balance,38,3725.82,620.97,113.94,64.54,2,1,服饰,食品,2,其他
sim_u_00007706,F,1991,L1,2023-08-19,0,0,1,1,1,debit_card,1,108.34,18.06,314.25,763.43,2,3,家居,服饰,4,浙江
sim_u_00007707,M,1975,L2,2018-08-09,0,0,1,1,1,alipay_balance,23,2753.03,458.84,268.31,251.19,4,1,家居,运动,3,上海
sim_u_00007708,M,1980,L5,2018-01-06,1,0,1,1,1,debit_card,106,7731.37,1288.56,392.44,193.91,2,5,家居,家电,2,上海
sim_u_00007709,M,2001,L5,2018-07-16,1,0,1,1,1,alipay_balance,103,11163.54,1860.59,253.56,502.41,6,7,家居,服饰,5,浙江
sim_u_00007710,Unknown,1971,L1,2017-02-15,0,0,1,1,1,alipay_balance,0,0.0,0.0,208.02,108.86,1,6,服饰,家电,1,浙江
sim_u_00007711,F,1982,L2,2023-01-11,0,0,1,1,1,credit_card,28,1666.54,277.76,114.57,162.3,0,1,图书,运动,2,江苏
sim_u_00007712,Unknown,1996,L4,2017-01-15,0,0,1,1,1,alipay_balance,63,3049.39,508.23,423.26,88.21,6,11,服饰,服饰,2,上海
sim_u_00007713,F,1995,L3,2016-01-19,0,1,1,1,0,alipay_balance,25,2823.87,470.64,412.52,653.61,0,2,家居,运动,4,江苏
sim_u_00007714,F,1994,L1,2022-11-27,0,0,1,1,1,alipay_balance,0,0.0,0.0,472.87,87.35,5,5,图书,家电,1,上海
sim_u_00007715,F,1990,L2,2021-06-02,0,0,1,1,1,alipay_balance,7,823.18,137.2,248.55,704.05,2,12,家居,家电,3,江苏
sim_u_00007716,Unknown,1982,L1,2015-04-17,0,0,1,1,1,credit_card,13,855.4,142.57,209.97,235.29,1,6,数码,家电,3,北京
sim_u_00007717,Unknown,1989,L1,2020-01-17,0,0,1,1,0,credit_card,22,2347.01,391.17,337.12,337.45,1,9,美妆,运动,2,其他
sim_u_00007718,M,1982,L1,2018-01-01,0,0,1,1,1,alipay_balance,4,409.71,68.28,245.92,312.49,6,12,数码,食品,5,北京
sim_u_00007719,M,1981,L1,2018-04-03,0,0,1,1,1,debit_card,20,1885.82,314.3,81.99,307.71,0,11,美妆,食品,2,其他
sim_u_00007720,F,1996,L4,2019-10-31,1,0,1,1,1,credit_card,61,6596.22,1099.37,297.5,673.33,0,4,服饰,母婴,2,上海
sim_u_00007721,F,1972,L1,2021-08-18,0,0,1,1,1,credit_card,26,1853.16,308.86,34.72,401.65,4,5,美妆,运动,2,广东
sim_u_00007722,M,1979,L4,2017-02-27,0,0,1,1,1,alipay_balance,53,2893.11,482.19,423.04,273.68,5,7,数码,服饰,2,其他
sim_u_00007723,F,1976,L4,2015-07-20,0,0,1,1,1,debit_card,54,4749.01,791.5,438.86,156.86,6,9,家居,食品,4,上海
sim_u_00007724,F,1977,L4,2018-04-29,0,0,1,1,1,credit_card,48,5530.81,921.8,214.03,391.97,0,2,图书,运动,5,浙江
sim_u_00007725,Unknown,1986,L1,2019-10-08,0,0,1,1,1,alipay_balance,5,535.3,89.22,449.16,597.23,5,6,服饰,运动,4,北京
sim_u_00007726,Unknown,1993,L5,2021-04-03,0,0,1,1,0,debit_card,100,5325.68,887.61,7.78,306.97,4,6,家居,母婴,3,上海
sim_u_00007727,Unknown,1987,L4,2021-06-11,1,0,1,1,1,credit_card,58,4948.6,824.77,427.45,193.41,6,10,图书,母婴,4,其他
sim_u_00007728,Unknown,1980,L3,2020-07-13,0,0,1,1,1,credit_card,31,3013.16,502.19,297.82,315.42,6,9,图书,母婴,4,北京
sim_u_00007729,M,1998,L1,2019-10-08,0,0,1,1,0,debit_card,0,0.0,0.0,312.48,295.58,4,5,服饰,家电,2,上海
sim_u_00007730,Unknown,1999,L3,2016-06-05,0,1,1,1,1,credit_card,20,1333.93,222.32,139.56,174.83,2,2,美妆,食品,2,其他
sim_u_00007731,M,1998,L3,2015-10-27,0,0,1,1,0,alipay_balance,35,1613.63,268.94,138.35,157.79,2,11,服饰,母婴,4,其他
sim_u_00007732,F,1970,L1,2023-01-07,0,0,1,1,1,debit_card,1,100.97,16.83,63.69,84.68,0,12,家居,家电,4,浙江
sim_u_00007733,M,2003,L4,2019-06-21,1,0,1,1,1,debit_card,46,5128.57,854.76,467.63,124.46,4,2,美妆,母婴,3,江苏
sim_u_00007734,F,2003,L2,2015-11-17,0,1,1,1,1,debit_card,17,934.74,155.79,265.29,139.67,5,3,美妆,食品,4,其他
sim_u_00007735,M,1982,L3,2016-07-07,0,0,1,1,1,credit_card,33,2167.21,361.2,446.29,724.29,1,7,数码,母婴,1,北京
sim_u_00007736,Unknown,2004,L3,2017-10-23,0,0,1,1,1,debit_card,30,3483.34,580.56,210.4,613.11,2,6,家居,食品,2,江苏
sim_u_00007737,Unknown,1995,L5,2021-12-27,1,0,1,1,1,credit_card,101,6505.86,1084.31,175.93,422.08,4,11,美妆,母婴,4,浙江
sim_u_00007738,F,2002,L3,2018-02-27,0,0,1,1,1,alipay_balance,27,2560.9,426.82,430.17,294.52,2,3,美妆,家电,1,北京
sim_u_00007739,M,1995,L4,2015-10-30,0,0,1,1,1,debit_card,67,5209.14,868.19,328.33,342.62,4,12,服饰,母婴,5,广东
sim_u_00007740,F,1977,L1,2022-12-07,0,0,1,1,1,credit_card,24,2597.4,432.9,417.75,643.23,1,11,家居,运动,4,浙江
sim_u_00007741,Unknown,1976,L2,2020-09-20,0,0,1,1,1,alipay_balance,24,2320.47,386.74,229.28,186.28,4,12,数码,服饰,2,浙江
sim_u_00007742,M,1995,L3,2018-03-03,0,0,1,1,1,debit_card,34,1808.9,301.48,35.41,170.09,5,4,家居,家电,1,北京
sim_u_00007743,F,2003,L3,2018-01-24,0,0,1,1,1,debit_card,35,2748.69,458.12,104.0,135.5,1,2,图书,母婴,2,上海
sim_u_00007744,Unknown,1987,L4,2019-01-24,0,0,1,1,0,debit_card,62,3334.78,555.8,305.2,505.93,4,1,美妆,食品,2,其他
sim_u_00007745,M,1977,L3,2018-11-10,0,0,1,1,1,credit_card,29,2558.99,426.5,128.42,381.69,1,1,图书,食品,1,浙江
sim_u_00007746,F,2004,L5,2018-09-24,0,0,1,1,1,debit_card,109,8683.29,1447.22,339.44,287.78,0,8,服饰,食品,1,江苏
sim_u_00007747,F,1975,L3,2017-03-19,0,0,1,1,1,credit_card,24,2059.76,343.29,316.13,131.93,2,12,图书,食品,3,广东
sim_u_00007748,F,1985,L4,2019-12-17,0,0,1,1,1,credit_card,76,5481.78,913.63,380.81,713.71,4,12,服饰,食品,1,上海
sim_u_00007749,M,1973,L3,2019-09-18,0,1,1,1,1,credit_card,28,1601.66,266.94,26.93,9.25,4,8,美妆,母婴,2,广东
sim_u_00007750,F,1974,L2,2015-01-12,0,0,1,1,1,credit_card,8,807.02,134.5,484.84,778.36,3,8,美妆,运动,2,浙江
sim_u_00007751,M,1976,L5,2018-05-07,0,1,1,1,1,debit_card,90,9587.65,1597.94,102.87,97.17,1,7,数码,食品,3,江苏
sim_u_00007752,M,1977,L3,2023-05-23,0,0,1,1,0,alipay_balance,45,4432.46,738.74,285.68,218.34,1,7,家居,运动,4,广东
sim_u_00007753,F,1982,L1,2017-10-08,0,0,1,1,1,credit_card,19,2189.64,364.94,162.01,145.78,5,4,家居,食品,4,北京
sim_u_00007754,M,2000,L3,2023-12-23,0,0,1,1,1,debit_card,48,4720.25,786.71,97.69,150.18,5,3,数码,服饰,2,上海
sim_u_00007755,F,1992,L4,2023-08-28,0,0,1,1,1,alipay_balance,53,4602.28,767.05,423.96,765.02,5,8,家居,运动,3,其他
sim_u_00007756,Unknown,1971,L5,2021-03-26,1,0,1,1,1,alipay_balance,105,9044.13,1507.35,64.47,206.8,0,1,家居,运动,4,广东
sim_u_00007757,M,1991,L5,2018-04-04,1,0,1,1,1,alipay_balance,98,5651.46,941.91,335.58,182.19,2,10,图书,母婴,1,江苏
sim_u_00007758,F,1973,L4,2016-06-01,1,0,1,1,1,alipay_balance,59,3888.86,648.14,149.04,640.13,5,12,数码,食品,1,浙江
sim_u_00007759,F,2002,L3,2016-11-27,0,0,1,1,1,debit_card,37,2678.9,446.48,385.63,696.7,0,11,数码,服饰,1,上海
sim_u_00007760,M,1979,L2,2015-06-20,0,0,1,1,1,alipay_balance,17,820.57,136.76,414.13,63.25,6,2,美妆,家电,2,上海
sim_u_00007761,Unknown,2002,L3,2018-02-19,0,0,1,1,1,debit_card,36,3170.53,528.42,108.2,186.68,6,12,服饰,家电,2,浙江
sim_u_00007762,F,1984,L1,2024-03-13,0,0,1,1,1,alipay_balance,0,0.0,0.0,146.85,246.9,3,2,图书,母婴,3,上海
sim_u_00007763,F,1995,L2,2017-02-21,0,0,1,1,1,debit_card,31,3062.32,510.39,251.55,659.1,3,9,数码,食品,4,上海
sim_u_00007764,F,1976,L3,2016-06-17,0,0,1,1,0,credit_card,33,3306.71,551.12,202.68,754.75,6,4,数码,运动,3,上海
sim_u_00007765,Unknown,1986,L1,2023-05-19,0,1,1,1,1,alipay_balance,7,418.43,69.74,240.92,694.05,3,1,服饰,家电,4,浙江
sim_u_00007766,Unknown,1988,L4,2020-11-27,1,0,1,1,0,credit_card,44,2382.36,397.06,379.1,292.83,3,6,美妆,母婴,1,其他
sim_u_00007767,M,2001,L1,2023-09-01,0,0,1,1,1,credit_card,0,0.0,0.0,434.66,283.24,3,11,图书,运动,4,浙江
sim_u_00007768,M,1970,L3,2019-07-15,0,0,1,1,1,alipay_balance,22,1196.69,199.45,374.51,173.76,0,6,数码,食品,3,江苏
sim_u_00007769,Unknown,1991,L2,2020-03-08,0,0,1,1,1,alipay_balance,16,1352.38,225.4,339.44,217.53,5,1,服饰,食品,3,北京
sim_u_00007770,M,1972,L2,2022-01-14,0,0,1,1,1,credit_card,21,2365.07,394.18,181.29,699.37,1,3,数码,运动,5,浙江
sim_u_00007771,F,1977,L3,2022-02-18,0,0,1,1,1,alipay_balance,30,2895.29,482.55,218.38,219.57,0,11,美妆,运动,2,广东
sim_u_00007772,F,2005,L3,2020-10-05,0,0,1,1,1,alipay_balance,32,3391.15,565.19,330.3,481.37,1,8,家居,食品,1,其他
sim_u_00007773,M,1985,L1,2021-12-26,0,1,1,1,1,credit_card,0,0.0,0.0,163.27,698.37,1,9,美妆,食品,1,江苏
sim_u_00007774,F,1999,L2,2019-08-30,0,0,1,1,1,debit_card,23,1213.47,202.25,295.31,512.34,1,2,服饰,家电,1,广东
sim_u_00007775,Unknown,1982,L3,2016-07-15,0,1,1,1,1,credit_card,27,2373.95,395.66,57.62,595.63,1,8,美妆,家电,4,北京
sim_u_00007776,Unknown,2000,L3,2018-05-04,0,0,1,1,1,credit_card,28,3214.03,535.67,399.53,378.86,1,9,家居,家电,4,浙江
sim_u_00007777,Unknown,1987,L3,2020-07-16,0,0,1,1,1,debit_card,26,1284.32,214.05,261.33,93.83,6,6,服饰,食品,2,广东
sim_u_00007778,Unknown,1985,L2,2017-05-11,0,0,1,1,1,debit_card,15,723.53,120.59,339.83,174.02,1,8,美妆,服饰,4,北京
sim_u_00007779,F,1987,L5,2016-11-19,0,0,1,1,1,debit_card,105,7638.4,1273.07,121.14,662.68,5,3,图书,运动,2,浙江
sim_u_00007780,M,1989,L4,2019-08-21,0,0,1,1,1,credit_card,53,3388.17,564.7,29.25,361.69,4,6,美妆,运动,3,广东
sim_u_00007781,Unknown,1982,L4,2017-04-11,0,0,1,1,1,credit_card,55,4694.88,782.48,304.45,353.39,1,7,服饰,食品,2,上海
sim_u_00007782,Unknown,1984,L1,2020-07-18,0,0,1,1,1,credit_card,0,0.0,0.0,440.47,461.36,6,8,服饰,家电,5,浙江
sim_u_00007783,Unknown,1972,L1,2016-02-27,0,0,1,1,1,alipay_balance,0,0.0,0.0,339.07,59.97,3,1,家居,服饰,4,浙江
sim_u_00007784,F,1977,L5,2022-10-18,0,0,1,1,1,credit_card,107,5522.12,920.35,205.75,241.19,2,12,图书,运动,1,浙江
sim_u_00007785,F,1989,L5,2018-08-20,0,0,1,1,1,alipay_balance,102,6011.4,1001.9,266.47,598.41,3,3,服饰,运动,1,广东
sim_u_00007786,M,1991,L1,2017-01-12,0,0,1,1,1,credit_card,0,0.0,0.0,248.19,114.58,0,12,美妆,服饰,2,广东
sim_u_00007787,Unknown,1993,L3,2019-04-24,0,0,1,1,1,alipay_balance,20,2357.5,392.92,344.63,720.92,5,12,美妆,家电,4,其他
sim_u_00007788,M,1996,L3,2022-10-14,0,1,1,1,1,debit_card,39,2944.74,490.79,418.09,100.58,0,1,服饰,母婴,3,北京
sim_u_00007789,Unknown,2005,L5,2020-11-03,0,1,1,1,1,debit_card,87,7324.03,1220.67,187.8,190.29,6,2,服饰,家电,1,江苏
sim_u_00007790,F,1976,L3,2017-04-19,0,0,1,1,1,debit_card,27,3181.44,530.24,189.97,297.85,1,3,服饰,运动,4,上海
sim_u_00007791,M,1979,L5,2018-09-03,1,0,1,1,1,debit_card,101,5575.93,929.32,438.27,278.22,4,10,数码,家电,3,江苏
sim_u_00007792,M,2004,L3,2016-07-21,0,0,1,1,1,credit_card,23,1732.89,288.81,265.7,103.64,0,2,服饰,家电,5,广东
sim_u_00007793,Unknown,1976,L3,2023-05-20,0,0,1,1,1,alipay_balance,22,1523.32,253.89,263.45,647.2,6,7,图书,服饰,3,浙江
sim_u_00007794,F,2003,L3,2018-07-08,0,0,1,1,1,credit_card,37,3174.56,529.09,186.27,477.34,5,4,图书,母婴,5,浙江
sim_u_00007795,Unknown,1981,L2,2023-10-05,0,0,1,1,1,debit_card,10,958.86,159.81,419.71,376.89,4,1,服饰,母婴,2,浙江
sim_u_00007796,M,1989,L3,2016-01-28,0,1,1,1,1,credit_card,28,1633.47,272.25,199.67,221.4,5,10,服饰,服饰,3,上海
sim_u_00007797,F,1996,L2,2015-02-20,0,0,1,1,1,debit_card,5,389.65,64.94,274.2,678.35,3,7,图书,家电,1,上海
sim_u_00007798,M,1988,L1,2021-11-29,0,1,1,1,1,debit_card,12,641.4,106.9,276.03,228.4,4,7,服饰,运动,2,其他
sim_u_00007799,M,1984,L3,2015-04-29,0,1,1,1,1,alipay_balance,10,760.42,126.74,392.19,373.83,2,9,数码,运动,2,江苏
sim_u_00007800,F,1985,L2,2019-01-13,0,0,1,1,0,credit_card,18,2068.53,344.76,352.73,60.68,5,11,家居,母婴,3,浙江
sim_u_00007801,Unknown,1984,L1,2015-01-28,0,0,1,1,1,credit_card,2,122.96,20.49,352.26,566.66,0,5,服饰,母婴,3,江苏
sim_u_00007802,M,2000,L1,2018-07-31,0,0,1,1,1,debit_card,12,807.89,134.65,396.86,244.94,3,5,服饰,母婴,2,广东
sim_u_00007803,Unknown,1996,L2,2019-02-13,0,0,1,1,1,alipay_balance,5,489.73,81.62,159.36,558.49,4,6,服饰,食品,3,上海
sim_u_00007804,Unknown,1984,L1,2017-11-29,0,0,1,1,1,debit_card,4,364.65,60.77,121.45,680.65,6,1,图书,运动,4,其他
sim_u_00007805,M,1988,L1,2023-05-23,0,0,1,1,1,alipay_balance,13,1295.15,215.86,407.85,468.42,4,2,数码,母婴,3,上海
sim_u_00007806,Unknown,1998,L3,2015-11-05,0,0,1,1,1,alipay_balance,33,1851.78,308.63,292.31,13.91,0,7,美妆,家电,1,其他
sim_u_00007807,Unknown,1998,L2,2023-03-19,0,1,1,1,1,alipay_balance,18,1044.94,174.16,135.54,92.44,6,3,服饰,服饰,3,江苏
sim_u_00007808,M,1980,L4,2015-12-24,1,1,1,1,1,alipay_balance,57,3501.17,583.53,180.53,735.78,4,8,美妆,母婴,1,北京
sim_u_00007809,Unknown,1993,L3,2016-11-07,0,1,1,1,1,debit_card,8,445.36,74.23,64.86,692.93,2,2,家居,家电,2,江苏
sim_u_00007810,Unknown,2000,L4,2021-04-30,0,0,1,1,1,debit_card,63,7090.94,1181.82,99.7,284.74,4,9,服饰,服饰,5,浙江
sim_u_00007811,F,1986,L1,2021-02-10,0,0,1,1,1,debit_card,4,262.18,43.7,216.01,325.32,0,4,美妆,母婴,1,上海
sim_u_00007812,Unknown,1988,L2,2016-02-03,0,1,1,1,0,credit_card,14,653.76,108.96,336.78,176.97,5,1,家居,运动,2,其他
sim_u_00007813,M,1972,L3,2023-08-24,0,0,1,1,1,alipay_balance,36,2024.26,337.38,369.72,398.09,4,11,图书,母婴,3,其他
sim_u_00007814,F,1975,L1,2023-04-17,0,0,1,1,1,credit_card,7,351.97,58.66,345.38,154.23,2,8,数码,母婴,2,其他
sim_u_00007815,F,1984,L2,2015-07-17,0,0,1,1,1,debit_card,22,1364.15,227.36,495.17,459.71,1,3,图书,食品,1,其他
sim_u_00007816,M,1971,L1,2023-08-01,0,0,1,1,1,alipay_balance,19,2243.95,373.99,192.79,59.69,0,8,数码,家电,5,浙江
sim_u_00007817,Unknown,1979,L1,2018-08-21,0,0,1,1,1,debit_card,2,234.78,39.13,342.32,250.8,1,2,图书,食品,3,江苏
sim_u_00007818,M,1999,L3,2018-05-13,0,0,1,1,1,credit_card,42,4466.29,744.38,3.52,525.27,3,5,服饰,食品,2,北京
sim_u_00007819,F,1970,L3,2023-03-20,0,0,1,1,1,alipay_balance,24,1432.35,238.72,212.09,477.86,3,8,家居,母婴,5,北京
sim_u_00007820,M,2002,L3,2020-07-09,0,0,1,1,1,alipay_balance,27,2402.92,400.49,102.64,68.52,3,1,服饰,食品,5,北京
sim_u_00007821,M,1993,L4,2020-12-05,1,0,1,1,0,debit_card,65,7100.17,1183.36,327.76,74.43,4,3,家居,服饰,4,其他
sim_u_00007822,F,1996,L1,2024-06-15,0,0,1,1,1,credit_card,0,0.0,0.0,270.5,511.06,3,3,美妆,运动,4,浙江
sim_u_00007823,Unknown,1985,L1,2022-01-28,0,0,1,1,1,credit_card,12,582.98,97.16,294.55,201.17,3,10,美妆,食品,1,北京
sim_u_00007824,Unknown,1978,L3,2024-07-15,0,0,1,1,1,credit_card,27,2072.11,345.35,262.92,305.35,4,9,美妆,服饰,1,北京
sim_u_00007825,Unknown,2005,L4,2016-04-15,0,1,1,1,1,alipay_balance,61,6054.94,1009.16,480.57,24.38,2,9,服饰,母婴,2,广东
sim_u_00007826,Unknown,1995,L2,2017-07-18,0,0,1,1,1,credit_card,30,2543.51,423.92,69.54,352.05,0,12,图书,服饰,5,广东
sim_u_00007827,M,1981,L3,2024-04-26,0,0,1,1,1,alipay_balance,29,1798.15,299.69,4.69,389.09,1,4,图书,服饰,4,江苏
sim_u_00007828,Unknown,2004,L5,2017-12-29,1,0,1,1,1,debit_card,102,11739.07,1956.51,89.97,607.57,0,8,数码,家电,3,浙江
sim_u_00007829,M,2002,L4,2021-08-19,1,0,1,1,1,alipay_balance,49,3538.67,589.78,430.91,551.21,6,4,数码,食品,3,其他
sim_u_00007830,M,2002,L3,2017-03-20,0,0,1,1,1,debit_card,31,3260.05,543.34,171.8,221.08,5,7,美妆,食品,5,北京
sim_u_00007831,F,1972,L2,2015-12-22,0,0,1,1,0,debit_card,18,847.94,141.32,64.1,751.88,2,5,数码,服饰,5,北京
sim_u_00007832,M,1981,L5,2023-02-03,0,0,1,1,1,credit_card,100,9325.65,1554.27,276.57,239.11,0,2,图书,服饰,4,浙江
sim_u_00007833,F,1984,L2,2017-07-31,0,0,1,1,1,alipay_balance,33,3254.17,542.36,126.15,63.37,0,7,家居,服饰,5,北京
sim_u_00007834,M,1998,L4,2020-10-10,0,0,1,1,0,alipay_balance,62,5375.81,895.97,429.14,363.9,0,5,美妆,运动,2,其他
sim_u_00007835,M,2005,L2,2018-05-05,0,0,1,1,1,credit_card,14,1438.6,239.77,418.56,781.02,0,1,家居,食品,4,北京
sim_u_00007836,Unknown,1991,L4,2016-06-15,1,0,1,1,1,credit_card,54,4823.92,803.99,495.35,378.89,1,12,图书,运动,1,北京
sim_u_00007837,F,1987,L4,2018-09-06,0,0,1,1,1,alipay_balance,57,6262.43,1043.74,424.86,651.81,2,2,美妆,母婴,4,江苏
sim_u_00007838,M,1996,L2,2017-05-22,0,0,1,1,1,alipay_balance,18,1237.56,206.26,108.16,142.83,5,3,家居,运动,4,广东
sim_u_00007839,F,1993,L3,2015-07-11,0,1,1,1,1,credit_card,16,1910.58,318.43,214.62,132.38,1,1,数码,运动,1,其他
sim_u_00007840,M,2001,L1,2016-03-28,0,0,1,1,1,credit_card,19,1795.98,299.33,337.59,167.04,1,8,家居,运动,2,浙江
sim_u_00007841,M,1993,L2,2020-10-30,0,0,1,1,1,credit_card,22,2018.29,336.38,331.95,372.74,5,3,美妆,家电,4,北京
sim_u_00007842,F,1998,L3,2019-07-01,0,1,1,1,1,alipay_balance,34,2047.46,341.24,131.76,86.41,1,4,家居,母婴,3,广东
sim_u_00007843,M,1971,L4,2020-08-16,0,0,1,1,1,credit_card,67,4624.92,770.82,106.91,314.75,0,12,家居,家电,4,其他
sim_u_00007844,Unknown,1990,L4,2021-08-08,0,1,1,1,0,credit_card,55,3065.65,510.94,395.11,583.92,4,5,数码,家电,1,其他
sim_u_00007845,F,1986,L3,2020-03-01,0,0,1,1,1,credit_card,37,3958.13,659.69,383.83,516.43,3,4,数码,运动,2,上海
sim_u_00007846,F,1982,L2,2020-02-08,0,0,1,1,1,credit_card,20,1959.62,326.6,142.38,305.46,2,11,图书,食品,3,其他
sim_u_00007847,Unknown,1985,L4,2022-02-04,0,0,1,1,1,alipay_balance,52,2579.61,429.94,389.18,48.85,0,5,数码,运动,1,浙江
sim_u_00007848,F,1984,L5,2017-04-14,0,0,1,1,1,alipay_balance,99,7547.12,1257.85,311.09,564.39,4,7,数码,食品,1,江苏
sim_u_00007849,M,1974,L2,2019-11-20,0,0,1,1,0,credit_card,11,1274.36,212.39,151.72,541.33,4,8,美妆,母婴,1,上海
sim_u_00007850,Unknown,1991,L4,2019-11-17,1,0,1,1,1,credit_card,81,8509.33,1418.22,289.77,323.56,3,4,图书,服饰,4,其他
sim_u_00007851,M,1980,L1,2017-09-26,0,0,1,1,1,credit_card,7,323.67,53.95,326.77,738.09,2,2,家居,食品,3,广东
sim_u_00007852,M,1980,L4,2020-06-27,0,1,1,1,0,debit_card,54,3723.37,620.56,378.9,675.6,5,6,数码,食品,1,江苏
sim_u_00007853,F,1977,L2,2022-03-04,0,0,1,1,1,credit_card,2,190.38,31.73,37.8,356.9,2,5,美妆,食品,2,北京
sim_u_00007854,Unknown,1979,L3,2021-04-13,0,0,1,1,0,alipay_balance,25,1782.41,297.07,97.39,357.53,2,1,数码,运动,5,北京
sim_u_00007855,M,2002,L1,2016-10-07,0,1,1,1,1,debit_card,11,1074.65,179.11,282.78,244.28,2,12,图书,运动,4,上海
sim_u_00007856,F,1974,L1,2018-09-17,0,0,1,1,1,credit_card,3,223.2,37.2,19.27,798.14,3,9,服饰,家电,4,江苏
sim_u_00007857,M,2002,L1,2018-10-11,0,0,1,1,1,debit_card,8,383.48,63.91,157.78,538.65,4,11,服饰,母婴,5,北京
sim_u_00007858,M,2000,L1,2018-01-26,0,0,1,1,1,alipay_balance,5,341.04,56.84,77.31,30.24,4,1,美妆,运动,2,广东
sim_u_00007859,F,1979,L5,2021-12-31,1,0,1,1,1,debit_card,93,9851.47,1641.91,321.78,411.07,4,12,美妆,家电,2,北京
sim_u_00007860,Unknown,1975,L1,2022-12-01,0,0,1,1,1,alipay_balance,10,610.77,101.8,253.58,23.38,1,5,数码,母婴,2,其他
sim_u_00007861,Unknown,1990,L1,2020-04-24,0,0,1,1,1,debit_card,20,2346.93,391.15,268.25,785.89,0,1,家居,家电,3,上海
sim_u_00007862,F,2005,L3,2021-03-03,0,1,1,1,1,debit_card,29,1347.25,224.54,60.77,267.77,4,5,服饰,家电,4,上海
sim_u_00007863,M,1989,L5,2022-01-23,1,0,1,1,1,credit_card,98,4777.65,796.27,68.43,185.74,1,12,美妆,服饰,3,广东
sim_u_00007864,F,1993,L4,2015-01-27,0,1,1,1,1,credit_card,48,3450.01,575.0,146.89,210.87,0,8,数码,家电,1,浙江
sim_u_00007865,F,1989,L3,2016-06-14,0,0,1,1,1,alipay_balance,24,2389.91,398.32,242.45,198.61,4,8,家居,母婴,5,江苏
sim_u_00007866,Unknown,2002,L1,2020-08-09,0,1,1,1,1,debit_card,23,2735.2,455.87,59.56,238.57,0,1,家居,运动,1,广东
sim_u_00007867,F,1977,L1,2024-05-10,0,0,1,1,1,credit_card,5,422.17,70.36,241.68,526.3,1,4,美妆,运动,3,北京
sim_u_00007868,M,2005,L2,2021-02-20,0,0,1,1,1,debit_card,17,1115.04,185.84,152.3,396.2,5,6,数码,母婴,4,江苏
sim_u_00007869,M,1980,L2,2023-07-10,0,0,1,1,0,credit_card,19,1353.12,225.52,13.8,28.81,4,6,家居,运动,1,广东
sim_u_00007870,F,1986,L4,2015-10-29,1,0,1,1,0,debit_card,65,4070.13,678.36,389.79,294.57,2,12,图书,食品,3,北京
sim_u_00007871,F,1992,L3,2022-06-19,0,0,1,1,1,debit_card,31,3160.92,526.82,11.14,302.79,2,6,美妆,服饰,2,广东
sim_u_00007872,F,2002,L2,2023-03-30,0,1,1,1,1,alipay_balance,27,2797.6,466.27,367.67,24.75,1,10,图书,食品,3,北京
sim_u_00007873,Unknown,1970,L1,2018-11-28,0,1,1,1,1,debit_card,1,54.03,9.01,305.62,384.84,5,10,家居,服饰,1,浙江
sim_u_00007874,M,2005,L3,2023-07-13,0,0,1,1,1,alipay_balance,27,2859.43,476.57,17.14,442.76,3,9,服饰,母婴,1,其他
sim_u_00007875,M,1975,L5,2015-04-20,1,0,1,1,1,debit_card,97,5392.58,898.76,120.43,571.51,2,6,数码,食品,2,广东
sim_u_00007876,M,1987,L2,2017-01-13,0,0,1,1,1,debit_card,14,1082.87,180.48,398.47,477.49,4,8,数码,母婴,2,广东
sim_u_00007877,F,1984,L5,2023-11-29,1,0,1,1,1,alipay_balance,92,9061.48,1510.25,472.37,280.79,4,2,数码,服饰,5,广东
sim_u_00007878,M,1994,L3,2015-01-31,0,0,1,1,0,credit_card,37,2310.79,385.13,82.2,288.94,1,3,数码,运动,1,北京
sim_u_00007879,M,2000,L4,2018-10-04,1,0,1,1,1,credit_card,61,5698.87,949.81,284.2,784.65,2,7,数码,运动,5,广东
sim_u_00007880,F,2002,L3,2015-03-08,0,0,1,1,1,credit_card,22,1580.14,263.36,3.74,311.53,2,6,图书,食品,3,上海
sim_u_00007881,M,2000,L1,2018-08-23,0,0,1,1,1,credit_card,0,0.0,0.0,381.52,180.08,4,7,服饰,运动,3,上海
sim_u_00007882,F,1972,L3,2015-08-04,0,0,1,1,1,credit_card,39,3600.17,600.03,364.73,28.77,0,5,图书,家电,4,上海
sim_u_00007883,M,1995,L2,2016-05-04,0,0,1,1,1,debit_card,17,1838.8,306.47,247.42,152.96,0,9,服饰,母婴,5,浙江
sim_u_00007884,M,2002,L1,2020-04-17,0,0,1,1,1,credit_card,19,1418.48,236.41,277.49,433.55,2,12,家居,服饰,4,浙江
sim_u_00007885,M,1993,L5,2016-07-15,0,0,1,1,1,credit_card,111,12046.25,2007.71,64.61,348.74,4,11,服饰,家电,5,北京
