user_id,ab_test_group,first_exposure_date,total_exposure_days,exposure_sessions,version_build,assignment_date
sim_u_00006663,agent,2026-06-15,10,10,agent-sim-1.0,2026-06-15
sim_u_00006664,agent,2026-06-15,12,15,agent-sim-1.0,2026-06-15
sim_u_00006665,agent,2026-06-15,27,7,agent-sim-1.0,2026-06-15
sim_u_00006666,agent,2026-06-15,10,2,agent-sim-1.0,2026-06-15
sim_u_00006667,agent,2026-06-15,7,10,agent-sim-1.0,2026-06-15
sim_u_00006668,agent,2026-06-15,7,4,agent-sim-1.0,2026-06-15
sim_u_00006669,agent,2026-06-15,22,15,agent-sim-1.0,2026-06-15
sim_u_00006670,agent,2026-06-15,21,6,agent-sim-1.0,2026-06-15
sim_u_00006671,agent,2026-06-15,12,2,agent-sim-1.0,2026-06-15
sim_u_00006672,agent,2026-06-15,13,10,agent-sim-1.0,2026-06-15
sim_u_00006673,agent,2026-06-15,11,5,agent-sim-1.0,2026-06-15
sim_u_00006674,agent,2026-06-15,27,11,agent-sim-1.0,2026-06-15
sim_u_00006675,agent,2026-06-15,17,7,agent-sim-1.0,2026-06-15
sim_u_00006676,agent,2026-06-15,26,5,agent-sim-1.0,2026-06-15
sim_u_00006677,agent,2026-06-15,18,6,agent-sim-1.0,2026-06-15
sim_u_00006678,agent,2026-06-15,10,10,agent-sim-1.0,2026-06-15
sim_u_00006679,agent,2026-06-15,7,16,agent-sim-1.0,2026-06-15
sim_u_00006680,agent,2026-06-15,27,5,agent-sim-1.0,2026-06-15
sim_u_00006681,agent,2026-06-15,13,7,agent-sim-1.0,2026-06-15
sim_u_00006682,agent,2026-06-15,10,4,agent-sim-1.0,2026-06-15
sim_u_00006683,agent,2026-06-15,9,6,agent-sim-1.0,2026-06-15
sim_u_00006684,agent,2026-06-15,20,4,agent-sim-1.0,2026-06-15
sim_u_00006685,agent,2026-06-15,22,5,agent-sim-1.0,2026-06-15
sim_u_00006686,agent,2026-06-15,7,2,agent-sim-1.0,2026-06-15
sim_u_00006687,agent,2026-06-15,8,9,agent-sim-1.0,2026-06-15
sim_u_00006688,agent,2026-06-15,28,10,agent-sim-1.0,2026-06-15
sim_u_00006689,agent,2026-06-15,18,8,agent-sim-1.0,2026-06-15
sim_u_00006690,agent,2026-06-15,16,13,agent-sim-1.0,2026-06-15
sim_u_00006691,agent,2026-06-15,17,15,agent-sim-1.0,2026-06-15
sim_u_00006692,agent,2026-06-15,22,16,agent-sim-1.0,2026-06-15
sim_u_00006693,agent,2026-06-15,14,7,agent-sim-1.0,2026-06-15
sim_u_00006694,agent,2026-06-15,27,12,agent-sim-1.0,2026-06-15
sim_u_00006695,agent,2026-06-15,16,10,agent-sim-1.0,2026-06-15
sim_u_00006696,agent,2026-06-15,20,3,agent-sim-1.0,2026-06-15
sim_u_00006697,agent,2026-06-15,22,11,agent-sim-1.0,2026-06-15
sim_u_00006698,agent,2026-06-15,28,8,agent-sim-1.0,2026-06-15
sim_u_00006699,agent,2026-06-15,16,13,agent-sim-1.0,2026-06-15
sim_u_00006700,agent,2026-06-15,11,9,agent-sim-1.0,2026-06-15
sim_u_00006701,agent,2026-06-15,17,11,agent-sim-1.0,2026-06-15
sim_u_00006702,agent,2026-06-15,15,9,agent-sim-1.0,2026-06-15
sim_u_00006703,agent,2026-06-15,18,12,agent-sim-1.0,2026-06-15
sim_u_00006704,agent,2026-06-15,26,15,agent-sim-1.0,2026-06-15
sim_u_00006705,agent,2026-06-15,23,7,agent-sim-1.0,2026-06-15
sim_u_00006706,agent,2026-06-15,26,5,agent-sim-1.0,2026-06-15
sim_u_00006707,agent,2026-06-15,21,15,agent-sim-1.0,2026-06-15
sim_u_00006708,agent,2026-06-15,21,8,agent-sim-1.0,2026-06-15
sim_u_00006709,agent,2026-06-15,11,14,agent-sim-1.0,2026-06-15
sim_u_00006710,agent,2026-06-15,28,9,agent-sim-1.0,2026-06-15
sim_u_00006711,agent,2026-06-15,10,16,agent-sim-1.0,2026-06-15
sim_u_00006712,agent,2026-06-15,24,13,agent-sim-1.0,2026-06-15
sim_u_00006713,agent,2026-06-15,24,16,agent-sim-1.0,2026-06-15
sim_u_00006714,agent,2026-06-15,16,3,agent-sim-1.0,2026-06-15
sim_u_00006715,agent,2026-06-15,15,12,agent-sim-1.0,2026-06-15
sim_u_00006716,agent,2026-06-15,17,11,agent-sim-1.0,2026-06-15
sim_u_00006717,agent,2026-06-15,7,6,agent-sim-1.0,2026-06-15
sim_u_00006718,agent,2026-06-15,23,14,agent-sim-1.0,2026-06-15
sim_u_00006719,agent,2026-06-15,27,3,agent-sim-1.0,2026-06-15
sim_u_00006720,agent,2026-06-15,17,6,agent-sim-1.0,2026-06-15
sim_u_00006721,agent,2026-06-15,27,14,agent-sim-1.0,2026-06-15
sim_u_00006722,agent,2026-06-15,14,3,agent-sim-1.0,2026-06-15
sim_u_00006723,agent,2026-06-15,16,5,agent-sim-1.0,2026-06-15
sim_u_00006724,agent,2026-06-15,11,16,agent-sim-1.0,2026-06-15
sim_u_00006725,agent,2026-06-15,10,9,agent-sim-1.0,2026-06-15
sim_u_00006726,agent,2026-06-15,18,4,agent-sim-1.0,2026-06-15
sim_u_00006727,agent,2026-06-15,27,7,agent-sim-1.0,2026-06-15
sim_u_00006728,agent,2026-06-15,24,5,agent-sim-1.0,2026-06-15
sim_u_00006729,agent,2026-06-15,22,13,agent-sim-1.0,2026-06-15
sim_u_00006730,agent,2026-06-15,23,15,agent-sim-1.0,2026-06-15
sim_u_00006731,agent,2026-06-15,25,6,agent-sim-1.0,2026-06-15
sim_u_00006732,agent,2026-06-15,21,3,agent-sim-1.0,2026-06-15
sim_u_00006733,agent,2026-06-15,21,2,agent-sim-1.0,2026-06-15
sim_u_00006734,agent,2026-06-15,20,16,agent-sim-1.0,2026-06-15
sim_u_00006735,agent,2026-06-15,11,9,agent-sim-1.0,2026-06-15
sim_u_00006736,agent,2026-06-15,26,6,agent-sim-1.0,2026-06-15
sim_u_00006737,agent,2026-06-15,23,4,agent-sim-1.0,2026-06-15
sim_u_00006738,agent,2026-06-15,14,14,agent-sim-1.0,2026-06-15
sim_u_00006739,agent,2026-06-15,7,3,agent-sim-1.0,2026-06-15
sim_u_00006740,agent,2026-06-15,25,10,agent-sim-1.0,2026-06-15
sim_u_00006741,agent,2026-06-15,24,10,agent-sim-1.0,2026-06-15
sim_u_00006742,agent,2026-06-15,20,3,agent-sim-1.0,2026-06-15
sim_u_00006743,agent,2026-06-15,19,5,agent-sim-1.0,2026-06-15
sim_u_00006744,agent,2026-06-15,11,3,agent-sim-1.0,2026-06-15
sim_u_00006745,agent,2026-06-15,12,7,agent-sim-1.0,2026-06-15
sim_u_00006746,agent,2026-06-15,9,8,agent-sim-1.0,2026-06-15
sim_u_00006747,agent,2026-06-15,19,14,agent-sim-1.0,2026-06-15
sim_u_00006748,agent,2026-06-15,26,5,agent-sim-1.0,2026-06-15
sim_u_00006749,agent,2026-06-15,20,2,agent-sim-1.0,2026-06-15
sim_u_00006750,agent,2026-06-15,24,2,agent-sim-1.0,2026-06-15
sim_u_00006751,agent,2026-06-15,13,14,agent-sim-1.0,2026-06-15
sim_u_00006752,agent,2026-06-15,16,16,agent-sim-1.0,2026-06-15
sim_u_00006753,agent,2026-06-15,9,13,agent-sim-1.0,2026-06-15
sim_u_00006754,agent,2026-06-15,13,8,agent-sim-1.0,2026-06-15
sim_u_00006755,agent,2026-06-15,22,15,agent-sim-1.0,2026-06-15
sim_u_00006756,agent,2026-06-15,11,4,agent-sim-1.0,2026-06-15
sim_u_00006757,agent,2026-06-15,18,2,agent-sim-1.0,2026-06-15
sim_u_00006758,agent,2026-06-15,10,5,agent-sim-1.0,2026-06-15
sim_u_00006759,agent,2026-06-15,10,15,agent-sim-1.0,2026-06-15
sim_u_00006760,agent,2026-06-15,13,8,agent-sim-1.0,2026-06-15
sim_u_00006761,agent,2026-06-15,17,6,agent-sim-1.0,2026-06-15
sim_u_00006762,agent,2026-06-15,22,13,agent-sim-1.0,2026-06-15
sim_u_00006763,agent,2026-06-15,11,14,agent-sim-1.0,2026-06-15
sim_u_00006764,agent,2026-06-15,11,8,agent-sim-1.0,2026-06-15
sim_u_00006765,agent,2026-06-15,20,5,agent-sim-1.0,2026-06-15
sim_u_00006766,agent,2026-06-15,7,16,agent-sim-1.0,2026-06-15
sim_u_00006767,agent,2026-06-15,28,13,agent-sim-1.0,2026-06-15
sim_u_00006768,agent,2026-06-15,18,7,agent-sim-1.0,2026-06-15
sim_u_00006769,agent,2026-06-15,28,13,agent-sim-1.0,2026-06-15
sim_u_00006770,agent,2026-06-15,22,11,agent-sim-1.0,2026-06-15
sim_u_00006771,agent,2026-06-15,14,16,agent-sim-1.0,2026-06-15
sim_u_00006772,agent,2026-06-15,24,14,agent-sim-1.0,2026-06-15
sim_u_00006773,agent,2026-06-15,15,7,agent-sim-1.0,2026-06-15
sim_u_00006774,agent,2026-06-15,10,9,agent-sim-1.0,2026-06-15
sim_u_00006775,agent,2026-06-15,18,2,agent-sim-1.0,2026-06-15
sim_u_00006776,agent,2026-06-15,13,4,agent-sim-1.0,2026-06-15
sim_u_00006777,agent,2026-06-15,18,8,agent-sim-1.0,2026-06-15
sim_u_00006778,agent,2026-06-15,27,6,agent-sim-1.0,2026-06-15
sim_u_00006779,agent,2026-06-15,12,8,agent-sim-1.0,2026-06-15
sim_u_00006780,agent,2026-06-15,14,10,agent-sim-1.0,2026-06-15
sim_u_00006781,agent,2026-06-15,15,3,agent-sim-1.0,2026-06-15
sim_u_00006782,agent,2026-06-15,28,3,agent-sim-1.0,2026-06-15
sim_u_00006783,agent,2026-06-15,12,12,agent-sim-1.0,2026-06-15
sim_u_00006784,agent,2026-06-15,24,11,agent-sim-1.0,2026-06-15
sim_u_00006785,agent,2026-06-15,26,10,agent-sim-1.0,2026-06-15
sim_u_00006786,agent,2026-06-15,9,7,agent-sim-1.0,2026-06-15
sim_u_00006787,agent,2026-06-15,28,8,agent-sim-1.0,2026-06-15
sim_u_00006788,agent,2026-06-15,26,13,agent-sim-1.0,2026-06-15
sim_u_00006789,agent,2026-06-15,7,12,agent-sim-1.0,2026-06-15
sim_u_00006790,agent,2026-06-15,9,10,agent-sim-1.0,2026-06-15
sim_u_00006791,agent,2026-06-15,16,9,agent-sim-1.0,2026-06-15
sim_u_00006792,agent,2026-06-15,10,11,agent-sim-1.0,2026-06-15
sim_u_00006793,agent,2026-06-15,9,3,agent-sim-1.0,2026-06-15
sim_u_00006794,agent,2026-06-15,23,10,agent-sim-1.0,2026-06-15
sim_u_00006795,agent,2026-06-15,8,13,agent-sim-1.0,2026-06-15
sim_u_00006796,agent,2026-06-15,20,6,agent-sim-1.0,2026-06-15
sim_u_00006797,agent,2026-06-15,27,16,agent-sim-1.0,2026-06-15
sim_u_00006798,agent,2026-06-15,24,4,agent-sim-1.0,2026-06-15
sim_u_00006799,agent,2026-06-15,20,16,agent-sim-1.0,2026-06-15
sim_u_00006800,agent,2026-06-15,17,15,agent-sim-1.0,2026-06-15
sim_u_00006801,agent,2026-06-15,16,9,agent-sim-1.0,2026-06-15
sim_u_00006802,agent,2026-06-15,21,10,agent-sim-1.0,2026-06-15
sim_u_00006803,agent,2026-06-15,20,10,agent-sim-1.0,2026-06-15
sim_u_00006804,agent,2026-06-15,17,3,agent-sim-1.0,2026-06-15
sim_u_00006805,agent,2026-06-15,10,10,agent-sim-1.0,2026-06-15
sim_u_00006806,agent,2026-06-15,23,5,agent-sim-1.0,2026-06-15
sim_u_00006807,agent,2026-06-15,24,13,agent-sim-1.0,2026-06-15
sim_u_00006808,agent,2026-06-15,11,4,agent-sim-1.0,2026-06-15
sim_u_00006809,agent,2026-06-15,28,3,agent-sim-1.0,2026-06-15
sim_u_00006810,agent,2026-06-15,21,13,agent-sim-1.0,2026-06-15
sim_u_00006811,agent,2026-06-15,20,8,agent-sim-1.0,2026-06-15
sim_u_00006812,agent,2026-06-15,21,12,agent-sim-1.0,2026-06-15
sim_u_00006813,agent,2026-06-15,12,11,agent-sim-1.0,2026-06-15
sim_u_00006814,agent,2026-06-15,20,8,agent-sim-1.0,2026-06-15
sim_u_00006815,agent,2026-06-15,9,2,agent-sim-1.0,2026-06-15
sim_u_00006816,agent,2026-06-15,18,3,agent-sim-1.0,2026-06-15
sim_u_00006817,agent,2026-06-15,11,11,agent-sim-1.0,2026-06-15
sim_u_00006818,agent,2026-06-15,17,15,agent-sim-1.0,2026-06-15
sim_u_00006819,agent,2026-06-15,8,3,agent-sim-1.0,2026-06-15
sim_u_00006820,agent,2026-06-15,26,8,agent-sim-1.0,2026-06-15
sim_u_00006821,agent,2026-06-15,19,13,agent-sim-1.0,2026-06-15
sim_u_00006822,agent,2026-06-15,27,8,agent-sim-1.0,2026-06-15
sim_u_00006823,agent,2026-06-15,17,10,agent-sim-1.0,2026-06-15
sim_u_00006824,agent,2026-06-15,11,13,agent-sim-1.0,2026-06-15
sim_u_00006825,agent,2026-06-15,21,8,agent-sim-1.0,2026-06-15
sim_u_00006826,agent,2026-06-15,14,7,agent-sim-1.0,2026-06-15
sim_u_00006827,agent,2026-06-15,9,16,agent-sim-1.0,2026-06-15
sim_u_00006828,agent,2026-06-15,21,3,agent-sim-1.0,2026-06-15
sim_u_00006829,agent,2026-06-15,18,6,agent-sim-1.0,2026-06-15
sim_u_00006830,agent,2026-06-15,25,11,agent-sim-1.0,2026-06-15
sim_u_00006831,agent,2026-06-15,19,7,agent-sim-1.0,2026-06-15
sim_u_00006832,agent,2026-06-15,22,7,agent-sim-1.0,2026-06-15
sim_u_00006833,agent,2026-06-15,18,9,agent-sim-1.0,2026-06-15
sim_u_00006834,agent,2026-06-15,18,6,agent-sim-1.0,2026-06-15
sim_u_00006835,agent,2026-06-15,26,16,agent-sim-1.0,2026-06-15
sim_u_00006836,agent,2026-06-15,8,2,agent-sim-1.0,2026-06-15
sim_u_00006837,agent,2026-06-15,8,2,agent-sim-1.0,2026-06-15
sim_u_00006838,agent,2026-06-15,12,15,agent-sim-1.0,2026-06-15
sim_u_00006839,agent,2026-06-15,26,4,agent-sim-1.0,2026-06-15
sim_u_00006840,agent,2026-06-15,10,6,agent-sim-1.0,2026-06-15
sim_u_00006841,agent,2026-06-15,13,8,agent-sim-1.0,2026-06-15
sim_u_00006842,agent,2026-06-15,7,9,agent-sim-1.0,2026-06-15
sim_u_00006843,agent,2026-06-15,10,12,agent-sim-1.0,2026-06-15
sim_u_00006844,agent,2026-06-15,28,10,agent-sim-1.0,2026-06-15
sim_u_00006845,agent,2026-06-15,21,2,agent-sim-1.0,2026-06-15
sim_u_00006846,agent,2026-06-15,16,5,agent-sim-1.0,2026-06-15
sim_u_00006847,agent,2026-06-15,13,9,agent-sim-1.0,2026-06-15
sim_u_00006848,agent,2026-06-15,19,12,agent-sim-1.0,2026-06-15
sim_u_00006849,agent,2026-06-15,24,11,agent-sim-1.0,2026-06-15
sim_u_00006850,agent,2026-06-15,16,12,agent-sim-1.0,2026-06-15
sim_u_00006851,agent,2026-06-15,26,11,agent-sim-1.0,2026-06-15
sim_u_00006852,agent,2026-06-15,21,9,agent-sim-1.0,2026-06-15
sim_u_00006853,agent,2026-06-15,21,13,agent-sim-1.0,2026-06-15
sim_u_00006854,agent,2026-06-15,20,7,agent-sim-1.0,2026-06-15
sim_u_00006855,agent,2026-06-15,17,11,agent-sim-1.0,2026-06-15
sim_u_00006856,agent,2026-06-15,13,13,agent-sim-1.0,2026-06-15
sim_u_00006857,agent,2026-06-15,23,11,agent-sim-1.0,2026-06-15
sim_u_00006858,agent,2026-06-15,19,16,agent-sim-1.0,2026-06-15
sim_u_00006859,agent,2026-06-15,13,8,agent-sim-1.0,2026-06-15
sim_u_00006860,agent,2026-06-15,11,12,agent-sim-1.0,2026-06-15
sim_u_00006861,agent,2026-06-15,20,7,agent-sim-1.0,2026-06-15
sim_u_00006862,agent,2026-06-15,28,14,agent-sim-1.0,2026-06-15
sim_u_00006863,agent,2026-06-15,18,2,agent-sim-1.0,2026-06-15
sim_u_00006864,agent,2026-06-15,12,14,agent-sim-1.0,2026-06-15
sim_u_00006865,agent,2026-06-15,20,8,agent-sim-1.0,2026-06-15
sim_u_00006866,agent,2026-06-15,26,15,agent-sim-1.0,2026-06-15
sim_u_00006867,agent,2026-06-15,10,12,agent-sim-1.0,2026-06-15
sim_u_00006868,agent,2026-06-15,13,7,agent-sim-1.0,2026-06-15
sim_u_00006869,agent,2026-06-15,24,13,agent-sim-1.0,2026-06-15
sim_u_00006870,agent,2026-06-15,16,12,agent-sim-1.0,2026-06-15
sim_u_00006871,agent,2026-06-15,22,14,agent-sim-1.0,2026-06-15
sim_u_00006872,agent,2026-06-15,19,16,agent-sim-1.0,2026-06-15
sim_u_00006873,agent,2026-06-15,25,6,agent-sim-1.0,2026-06-15
sim_u_00006874,agent,2026-06-15,23,8,agent-sim-1.0,2026-06-15
sim_u_00006875,agent,2026-06-15,20,10,agent-sim-1.0,2026-06-15
sim_u_00006876,agent,2026-06-15,19,14,agent-sim-1.0,2026-06-15
sim_u_00006877,agent,2026-06-15,23,2,agent-sim-1.0,2026-06-15
sim_u_00006878,agent,2026-06-15,25,2,agent-sim-1.0,2026-06-15
sim_u_00006879,agent,2026-06-15,9,4,agent-sim-1.0,2026-06-15
sim_u_00006880,agent,2026-06-15,22,8,agent-sim-1.0,2026-06-15
sim_u_00006881,agent,2026-06-15,20,7,agent-sim-1.0,2026-06-15
sim_u_00006882,agent,2026-06-15,11,8,agent-sim-1.0,2026-06-15
sim_u_00006883,agent,2026-06-15,16,15,agent-sim-1.0,2026-06-15
sim_u_00006884,agent,2026-06-15,17,13,agent-sim-1.0,2026-06-15
sim_u_00006885,agent,2026-06-15,14,2,agent-sim-1.0,2026-06-15
sim_u_00006886,agent,2026-06-15,25,3,agent-sim-1.0,2026-06-15
sim_u_00006887,agent,2026-06-15,12,10,agent-sim-1.0,2026-06-15
sim_u_00006888,agent,2026-06-15,11,5,agent-sim-1.0,2026-06-15
sim_u_00006889,agent,2026-06-15,27,8,agent-sim-1.0,2026-06-15
sim_u_00006890,agent,2026-06-15,9,6,agent-sim-1.0,2026-06-15
sim_u_00006891,agent,2026-06-15,10,7,agent-sim-1.0,2026-06-15
sim_u_00006892,agent,2026-06-15,16,9,agent-sim-1.0,2026-06-15
sim_u_00006893,agent,2026-06-15,27,5,agent-sim-1.0,2026-06-15
sim_u_00006894,agent,2026-06-15,25,12,agent-sim-1.0,2026-06-15
sim_u_00006895,agent,2026-06-15,20,15,agent-sim-1.0,2026-06-15
sim_u_00006896,agent,2026-06-15,25,13,agent-sim-1.0,2026-06-15
sim_u_00006897,agent,2026-06-15,28,10,agent-sim-1.0,2026-06-15
sim_u_00006898,agent,2026-06-15,11,5,agent-sim-1.0,2026-06-15
sim_u_00006899,agent,2026-06-15,23,4,agent-sim-1.0,2026-06-15
sim_u_00006900,agent,2026-06-15,27,6,agent-sim-1.0,2026-06-15
sim_u_00006901,agent,2026-06-15,19,15,agent-sim-1.0,2026-06-15
sim_u_00006902,agent,2026-06-15,17,6,agent-sim-1.0,2026-06-15
sim_u_00006903,agent,2026-06-15,28,15,agent-sim-1.0,2026-06-15
sim_u_00006904,agent,2026-06-15,20,2,agent-sim-1.0,2026-06-15
sim_u_00006905,agent,2026-06-15,27,9,agent-sim-1.0,2026-06-15
sim_u_00006906,agent,2026-06-15,25,10,agent-sim-1.0,2026-06-15
sim_u_00006907,agent,2026-06-15,27,12,agent-sim-1.0,2026-06-15
sim_u_00006908,agent,2026-06-15,23,10,agent-sim-1.0,2026-06-15
sim_u_00006909,agent,2026-06-15,14,3,agent-sim-1.0,2026-06-15
sim_u_00006910,agent,2026-06-15,17,15,agent-sim-1.0,2026-06-15
sim_u_00006911,agent,2026-06-15,13,12,agent-sim-1.0,2026-06-15
sim_u_00006912,agent,2026-06-15,12,8,agent-sim-1.0,2026-06-15
sim_u_00006913,agent,2026-06-15,28,10,agent-sim-1.0,2026-06-15
sim_u_00006914,agent,2026-06-15,26,8,agent-sim-1.0,2026-06-15
sim_u_00006915,agent,2026-06-15,19,11,agent-sim-1.0,2026-06-15
sim_u_00006916,agent,2026-06-15,17,3,agent-sim-1.0,2026-06-15
sim_u_00006917,agent,2026-06-15,25,8,agent-sim-1.0,2026-06-15
sim_u_00006918,agent,2026-06-15,18,4,agent-sim-1.0,2026-06-15
sim_u_00006919,agent,2026-06-15,17,8,agent-sim-1.0,2026-06-15
sim_u_00006920,agent,2026-06-15,20,4,agent-sim-1.0,2026-06-15
sim_u_00006921,agent,2026-06-15,13,13,agent-sim-1.0,2026-06-15
sim_u_00006922,agent,2026-06-15,27,16,agent-sim-1.0,2026-06-15
sim_u_00006923,agent,2026-06-15,18,10,agent-sim-1.0,2026-06-15
sim_u_00006924,agent,2026-06-15,14,3,agent-sim-1.0,2026-06-15
sim_u_00006925,agent,2026-06-15,10,5,agent-sim-1.0,2026-06-15
sim_u_00006926,agent,2026-06-15,21,9,agent-sim-1.0,2026-06-15
sim_u_00006927,agent,2026-06-15,8,12,agent-sim-1.0,2026-06-15
sim_u_00006928,agent,2026-06-15,21,10,agent-sim-1.0,2026-06-15
sim_u_00006929,agent,2026-06-15,24,4,agent-sim-1.0,2026-06-15
sim_u_00006930,agent,2026-06-15,21,11,agent-sim-1.0,2026-06-15
sim_u_00006931,agent,2026-06-15,11,5,agent-sim-1.0,2026-06-15
sim_u_00006932,agent,2026-06-15,18,5,agent-sim-1.0,2026-06-15
sim_u_00006933,agent,2026-06-15,28,3,agent-sim-1.0,2026-06-15
sim_u_00006934,agent,2026-06-15,27,16,agent-sim-1.0,2026-06-15
sim_u_00006935,agent,2026-06-15,18,14,agent-sim-1.0,2026-06-15
sim_u_00006936,agent,2026-06-15,8,10,agent-sim-1.0,2026-06-15
sim_u_00006937,agent,2026-06-15,8,7,agent-sim-1.0,2026-06-15
sim_u_00006938,agent,2026-06-15,7,2,agent-sim-1.0,2026-06-15
sim_u_00006939,agent,2026-06-15,20,15,agent-sim-1.0,2026-06-15
sim_u_00006940,agent,2026-06-15,20,6,agent-sim-1.0,2026-06-15
sim_u_00006941,agent,2026-06-15,23,2,agent-sim-1.0,2026-06-15
sim_u_00006942,agent,2026-06-15,17,9,agent-sim-1.0,2026-06-15
sim_u_00006943,agent,2026-06-15,14,8,agent-sim-1.0,2026-06-15
sim_u_00006944,agent,2026-06-15,10,10,agent-sim-1.0,2026-06-15
sim_u_00006945,agent,2026-06-15,14,6,agent-sim-1.0,2026-06-15
sim_u_00006946,agent,2026-06-15,13,5,agent-sim-1.0,2026-06-15
sim_u_00006947,agent,2026-06-15,12,4,agent-sim-1.0,2026-06-15
sim_u_00006948,agent,2026-06-15,14,7,agent-sim-1.0,2026-06-15
sim_u_00006949,agent,2026-06-15,12,13,agent-sim-1.0,2026-06-15
sim_u_00006950,agent,2026-06-15,17,3,agent-sim-1.0,2026-06-15
sim_u_00006951,agent,2026-06-15,13,5,agent-sim-1.0,2026-06-15
sim_u_00006952,agent,2026-06-15,18,3,agent-sim-1.0,2026-06-15
sim_u_00006953,agent,2026-06-15,18,15,agent-sim-1.0,2026-06-15
sim_u_00006954,agent,2026-06-15,27,9,agent-sim-1.0,2026-06-15
sim_u_00006955,agent,2026-06-15,21,7,agent-sim-1.0,2026-06-15
sim_u_00006956,agent,2026-06-15,13,5,agent-sim-1.0,2026-06-15
sim_u_00006957,agent,2026-06-15,10,6,agent-sim-1.0,2026-06-15
sim_u_00006958,agent,2026-06-15,9,10,agent-sim-1.0,2026-06-15
sim_u_00006959,agent,2026-06-15,23,2,agent-sim-1.0,2026-06-15
sim_u_00006960,agent,2026-06-15,24,2,agent-sim-1.0,2026-06-15
sim_u_00006961,agent,2026-06-15,23,8,agent-sim-1.0,2026-06-15
sim_u_00006962,agent,2026-06-15,18,12,agent-sim-1.0,2026-06-15
sim_u_00006963,agent,2026-06-15,9,11,agent-sim-1.0,2026-06-15
sim_u_00006964,agent,2026-06-15,21,13,agent-sim-1.0,2026-06-15
sim_u_00006965,agent,2026-06-15,28,8,agent-sim-1.0,2026-06-15
sim_u_00006966,agent,2026-06-15,25,12,agent-sim-1.0,2026-06-15
sim_u_00006967,agent,2026-06-15,21,16,agent-sim-1.0,2026-06-15
sim_u_00006968,agent,2026-06-15,22,7,agent-sim-1.0,2026-06-15
sim_u_00006969,agent,2026-06-15,9,8,agent-sim-1.0,2026-06-15
sim_u_00006970,agent,2026-06-15,24,8,agent-sim-1.0,2026-06-15
sim_u_00006971,agent,2026-06-15,10,11,agent-sim-1.0,2026-06-15
sim_u_00006972,agent,2026-06-15,12,12,agent-sim-1.0,2026-06-15
sim_u_00006973,agent,2026-06-15,19,15,agent-sim-1.0,2026-06-15
sim_u_00006974,agent,2026-06-15,11,2,agent-sim-1.0,2026-06-15
sim_u_00006975,agent,2026-06-15,9,2,agent-sim-1.0,2026-06-15
sim_u_00006976,agent,2026-06-15,7,7,agent-sim-1.0,2026-06-15
sim_u_00006977,agent,2026-06-15,24,15,agent-sim-1.0,2026-06-15
sim_u_00006978,agent,2026-06-15,19,3,agent-sim-1.0,2026-06-15
sim_u_00006979,agent,2026-06-15,18,7,agent-sim-1.0,2026-06-15
sim_u_00006980,agent,2026-06-15,25,12,agent-sim-1.0,2026-06-15
sim_u_00006981,agent,2026-06-15,22,2,agent-sim-1.0,2026-06-15
sim_u_00006982,agent,2026-06-15,14,4,agent-sim-1.0,2026-06-15
sim_u_00006983,agent,2026-06-15,10,5,agent-sim-1.0,2026-06-15
sim_u_00006984,agent,2026-06-15,17,6,agent-sim-1.0,2026-06-15
sim_u_00006985,agent,2026-06-15,24,2,agent-sim-1.0,2026-06-15
sim_u_00006986,agent,2026-06-15,28,8,agent-sim-1.0,2026-06-15
sim_u_00006987,agent,2026-06-15,17,14,agent-sim-1.0,2026-06-15
sim_u_00006988,agent,2026-06-15,17,12,agent-sim-1.0,2026-06-15
sim_u_00006989,agent,2026-06-15,17,11,agent-sim-1.0,2026-06-15
sim_u_00006990,agent,2026-06-15,28,3,agent-sim-1.0,2026-06-15
sim_u_00006991,agent,2026-06-15,24,6,agent-sim-1.0,2026-06-15
sim_u_00006992,agent,2026-06-15,21,5,agent-sim-1.0,2026-06-15
sim_u_00006993,agent,2026-06-15,21,13,agent-sim-1.0,2026-06-15
sim_u_00006994,agent,2026-06-15,27,8,agent-sim-1.0,2026-06-15
sim_u_00006995,agent,2026-06-15,26,10,agent-sim-1.0,2026-06-15
sim_u_00006996,agent,2026-06-15,15,15,agent-sim-1.0,2026-06-15
sim_u_00006997,agent,2026-06-15,25,11,agent-sim-1.0,2026-06-15
sim_u_00006998,agent,2026-06-15,11,16,agent-sim-1.0,2026-06-15
sim_u_00006999,agent,2026-06-15,18,12,agent-sim-1.0,2026-06-15
sim_u_00007000,agent,2026-06-15,20,16,agent-sim-1.0,2026-06-15
sim_u_00007001,agent,2026-06-15,26,9,agent-sim-1.0,2026-06-15
sim_u_00007002,agent,2026-06-15,18,15,agent-sim-1.0,2026-06-15
sim_u_00007003,agent,2026-06-15,28,7,agent-sim-1.0,2026-06-15
sim_u_00007004,agent,2026-06-15,11,3,agent-sim-1.0,2026-06-15
sim_u_00007005,agent,2026-06-15,17,3,agent-sim-1.0,2026-06-15
sim_u_00007006,agent,2026-06-15,13,9,agent-sim-1.0,2026-06-15
sim_u_00007007,agent,2026-06-15,25,4,agent-sim-1.0,2026-06-15
sim_u_00007008,agent,2026-06-15,11,11,agent-sim-1.0,2026-06-15
sim_u_00007009,agent,2026-06-15,19,10,agent-sim-1.0,2026-06-15
sim_u_00007010,agent,2026-06-15,20,7,agent-sim-1.0,2026-06-15
